starting_year,label,evidence_minus_intuition_score,evidence_z,intuition_z,emi_normalized
1885,12_Law and Crime,0.394235695828871,0.802808683602179,0.40857298833673084,0.04325085990911047
1885,13_Social Welfare,0.10984697587804879,-0.33969622826308943,-0.449543210300813,-0.07673882037197585
1885,14_Housing,-0.0918233600532995,-0.7000905361522843,-0.6082671760649746,-1.0047086470923816
1885,15_Domestic Commerce,-0.03440743053127243,-0.243781381278211,-0.20937395036519849,-0.8692122711481137
1885,16_Defense,0.4015124224515623,0.1778005324221826,-0.22371189026516328,0.25540071022136507
1885,17_Technology,1.4977328900972222,1.5406215176388889,0.04288863197638889,1.3859266007675575
1885,18_Foreign Trade,-0.36564033739923896,-0.6612566935707763,-0.29561635538362857,-1.0803785085666462
1885,19_International Affairs,0.035448258782248575,-0.23170715538929793,-0.2671554133426945,2.174108834013404
1885,1_Macroeconomics,-0.1719573216622185,-0.5047953433080429,-0.3328380211030362,0.10258113296288693
1885,20_Government Operations,0.2496119342430658,0.2629036073558672,0.013291673180274062,1.147637601055222
1885,21_Public Lands,0.40396004727899854,-0.17616102978837758,-0.5801210768033646,-0.8044536099474382
1885,2_Civil Rights,-0.23127661209965183,0.332609599002942,0.5638862117710346,-0.5541673707349759
1885,3_Health,0.4413696793872951,0.4576330070556557,0.01626333019631148,-0.46315318816862777
1885,4_Agriculture,0.14733845242161495,-0.15345609312513922,-0.3007945454741448,-0.35292996686529865
1885,5_Labor,0.4096695599578155,-0.08669207109087068,-0.4963616320995154,0.5285222606042452
1885,6_Education,0.5024937816717523,0.0684437066338899,-0.43405007649541283,-0.8873980085478678
1885,7_Environment,0.2901428716216216,-0.09436430868108107,-0.3845071879126126,-1.2469614365044939
1885,8_Energy,0.30126039965775864,-0.26889606119913795,-0.5701564564387931,-0.4717981548182235
1885,99_Others,-0.8073158329256498,-0.051152540441888286,0.7561632928201326,0.7875962352726231
1885,9_Immigration,-0.2920866704959559,-0.3516241197996323,-0.05953745094485295,-1.4935605010339055
1887,10_Transportation,0.11266189054279174,-0.43821321869852786,-0.5508751091562639,-1.5037597916523848
1887,12_Law and Crime,0.46633378038007756,0.8131868511884323,0.34685307124890935,0.3962137704115567
1887,13_Social Welfare,-0.03241423873255814,-0.3262456331744186,-0.2938313998139535,-0.583705451018493
1887,14_Housing,-0.11578505110271317,-0.7633442849209302,-0.6475592316965116,-1.0728088273854355
1887,15_Domestic Commerce,0.008111902122085702,-0.16130557589282904,-0.16941747714620903,-0.6987206488422555
1887,16_Defense,0.4292506884794188,0.1999362830024481,-0.22931440590692842,0.46096894170892844
1887,17_Technology,0.9888775866465518,0.7189058263422414,-0.26997175868362067,-0.21465169345799123
1887,18_Foreign Trade,-0.2303596582375427,-0.4215160543298472,-0.19115639512540306,-0.496110675004384
1887,19_International Affairs,-0.21761684119171792,-0.2006579159796353,0.016958923561757468,0.9959837446549012
1887,1_Macroeconomics,-0.2298287191713945,-0.5137009265982245,-0.2838722079821231,-0.14622273184099843
1887,20_Government Operations,0.23106611095327145,0.2573384012071695,0.02627229035512359,0.9651057465625269
1887,21_Public Lands,0.35048610998980156,-0.23711870563454857,-0.5876048161019287,-1.0590267742509993
1887,2_Civil Rights,-0.26259313660694017,0.32916713771245276,0.5917602741691395,-0.7285465133455767
1887,3_Health,0.48257476318374226,0.45585111975644443,-0.02672364209155555,-0.3468703489356452
1887,4_Agriculture,0.07361257166027434,-0.25653809599100885,-0.33015066901680534,-0.7583826311600306
1887,5_Labor,0.2878956578298227,-0.259547764849528,-0.5474434219961188,-0.009852597826209047
1887,6_Education,0.6021886691819263,0.09681039497170035,-0.5053782719691557,-0.4102270937311879
1887,7_Environment,0.26684248998840576,-0.08690576227028986,-0.35374825018333333,-1.316445048595522
1887,8_Energy,0.1695096111917266,-0.09530994490503597,-0.264819557308777,-0.9332817261413174
1887,99_Others,-0.8760328029618047,-0.12936291415084578,0.7466698886032216,0.11978492987643888
1887,9_Immigration,-0.24942573696832798,-0.1348546520540193,0.11457108415096462,-1.3195571660824426
1889,10_Transportation,0.09655845708372779,-0.46561399070045373,-0.5621724476223948,-1.570680765454995
1889,12_Law and Crime,0.3037003382141332,0.7577572706484436,0.4540569322398997,-0.39997344384311584
1889,13_Social Welfare,0.005338015268817202,-0.25308565620430107,-0.25842366955913976,-0.44917030689803966
1889,14_Housing,-0.11880017962875,-0.661876369390625,-0.543076187873125,-1.0813779553241276
1889,15_Domestic Commerce,-0.02625590058730769,-0.14015868536083284,-0.11390278421136206,-0.8365267260632107
1889,16_Defense,0.4212719016427409,0.15960340589425911,-0.2616684956137764,0.40183816915865644
1889,17_Technology,1.1918877866704545,1.1829153577920455,-0.008972423056818186,0.4239064928499666
1889,18_Foreign Trade,-0.1751043637235446,-0.3483949037496497,-0.17329054084778983,-0.2574669054831604
1889,19_International Affairs,-0.2612654354508268,-0.288533229448717,-0.02726779622605845,0.7927810746021134
1889,1_Macroeconomics,-0.15160641056495902,-0.45032669860306995,-0.29872028915467935,0.19007487859907266
1889,20_Government Operations,0.16741001853408585,0.2635286882081562,0.09611866970770484,0.3385892302843652
1889,21_Public Lands,0.36024669523542757,-0.20224885273592158,-0.5624955478335342,-1.0125595942115815
1889,2_Civil Rights,-0.41386313319874596,0.2604480861634549,0.6743112186513984,-1.5708600434516566
1889,3_Health,0.1669828895226103,0.14845884942463236,-0.018524041286764704,-1.2374866449601993
1889,4_Agriculture,-0.11885537922156679,-0.4309418756393854,-0.3120864971834402,-1.8168527731309878
1889,5_Labor,0.36119999595831104,-0.19848827093061497,-0.5596882676517915,0.31423336782497285
1889,6_Education,0.4484887456539906,-0.01038336559646583,-0.45887211255054206,-1.1458830029631861
1889,7_Environment,0.39961846434920634,-0.0068489294940476085,-0.40646739410515875,-0.9204964138168373
1889,8_Energy,0.02744230773771552,-0.21499564746056035,-0.24243795809935345,-1.4309009611343728
1889,99_Others,-0.9110719237510343,-0.13848304090815755,0.7725888833446548,-0.22073533726977648
1889,9_Immigration,-0.07475078615587302,-0.1419183355488095,-0.06716754983928572,-0.6071014962090622
1891,10_Transportation,0.1695375384902705,-0.48920601245837164,-0.6587435516237895,-1.2674018897195283
1891,12_Law and Crime,0.38516055194745247,0.7575575857643307,0.3723970331128065,-0.0011773550365854258
1891,13_Social Welfare,-0.024792583005154627,-0.34791122268041236,-0.32311864121649486,-0.5565446740305718
1891,14_Housing,-0.12001153881397059,-0.8614774512452206,-0.7414659114191177,-1.0848206914291483
1891,15_Domestic Commerce,-0.020496445926886868,-0.12705098247728083,-0.10655453700910997,-0.8134327895553753
1891,16_Defense,0.40859465122662575,0.15174593294485028,-0.25684871813820376,0.30788709285314303
1891,17_Technology,1.3255046979416059,1.0773367299941605,-0.248167961170073,0.8441916436026471
1891,18_Foreign Trade,-0.2933895152953039,-0.46325029612513813,-0.16986078003626037,-0.7683322388010883
1891,19_International Affairs,-0.10126058076139631,-0.16357658184679671,-0.06231600068672827,1.5376713567791962
1891,1_Macroeconomics,-0.12800132130755704,-0.5310399378944076,-0.4030386155707653,0.2915591642576498
1891,20_Government Operations,0.24893600009647276,0.26243629041951594,0.013500290331281377,1.1409849164391417
1891,21_Public Lands,0.38395585284804645,-0.18068349651814758,-0.5646393490729212,-0.899687500208591
1891,2_Civil Rights,-0.19829886380314593,0.4026216429850402,0.6009205068611623,-0.3705380707520053
1891,3_Health,0.36297003905890807,0.2168538700770115,-0.14611617197126436,-0.6844009550040283
1891,4_Agriculture,0.22442220694494708,-0.14787105032100578,-0.3722932580900154,0.07098919588432503
1891,5_Labor,0.28968973140211846,-0.2330622368257834,-0.522751968555279,-0.0019208153291404616
1891,6_Education,0.5289152082978992,0.06786730620252102,-0.46104790439215687,-0.7609367964553854
1891,7_Environment,0.5864480985568181,0.04981599114772727,-0.5366321068522727,-0.3633554178133876
1891,8_Energy,0.5140740326971154,-0.0902506225048077,-0.6043246577265865,0.27362429422135237
1891,99_Others,-0.8639359018911023,-0.11379397514332064,0.7501419265541792,0.23734609840619086
1891,9_Immigration,-0.020069445774809163,-0.061718904651622136,-0.04164945768187023,-0.3840699120605506
1893,10_Transportation,0.14311787055292224,-0.3741864778351296,-0.5173043483802445,-1.377193997744404
1893,12_Law and Crime,0.32923472573583856,0.7377623133911605,0.4085275875087776,-0.27496746353642215
1893,13_Social Welfare,-0.190088879765625,-0.6866329179765625,-0.49654403434609373,-1.1455998627998825
1893,14_Housing,-0.22496121511954398,-0.783383438632899,-0.5584222209198697,-1.3830922893463613
1893,15_Domestic Commerce,-0.1684871787062672,-0.25302808792867915,-0.08454090901745996,-1.406837684300274
1893,16_Defense,0.3356584647728513,0.13536923346136004,-0.20028923080229824,-0.23264283233008035
1893,17_Technology,1.1932769574299065,1.0830742434018692,-0.11020271858878504,0.42827605832265353
1893,18_Foreign Trade,-0.27257665488075505,-0.36372581475318544,-0.09114915997647727,-0.6784429438921867
1893,19_International Affairs,-0.26264536209880435,-0.33656843874680303,-0.07392307644485933,0.7863569323334878
1893,1_Macroeconomics,-0.3069768808656659,-0.48965866469755914,-0.1826817831476546,-0.4779023113605062
1893,20_Government Operations,0.137780443936013,0.23826782663303747,0.10048738258861876,0.046968787519116144
1893,21_Public Lands,0.38477582413694833,-0.21221091847476012,-0.5969867429048121,-0.8957838660975491
1893,2_Civil Rights,-0.2648164231124471,0.37125862559090506,0.636075049053074,-0.7409263926810944
1893,3_Health,0.3524189060607872,0.22254342809664723,-0.12987547401895044,-0.7141767882047872
1893,4_Agriculture,-0.13447935737988254,-0.4708270788705038,-0.33634772080305403,-1.9027762440445233
1893,5_Labor,0.24488808118944808,-0.0643442886746241,-0.30923236931036396,-0.19999348664212233
1893,6_Education,0.5518554750669463,0.10266804508087249,-0.44918743139983225,-0.6511375042980235
1893,7_Environment,0.3598908074707268,0.03535731129508197,-0.32453349591420766,-1.0389674819428039
1893,8_Energy,0.0756627127327787,-0.24870799934520801,-0.32437071129567385,-1.261999317608308
1893,99_Others,-0.9991454422062159,-0.16160298708100138,0.8375424551345308,-1.0766591549154596
1893,9_Immigration,0.02962200003821239,-0.06341018745132743,-0.09303218667585335,-0.1813908665017829
1895,10_Transportation,0.2461047418822287,-0.4494393440592465,-0.6955440860145593,-0.9492118698484362
1895,12_Law and Crime,0.3888924376508455,0.7027727825288305,0.3138803446194512,0.01709244016992313
1895,13_Social Welfare,0.10117043264885495,-0.3369700851503817,-0.43814051685801525,-0.10765882832075718
1895,14_Housing,-0.17847343492382223,-0.8181111041111111,-0.6396376691244445,-1.2509719725363349
1895,15_Domestic Commerce,-0.15816345587084193,-0.2881812664159969,-0.13001781076601807,-1.3654422026543813
1895,16_Defense,0.35689529942696163,0.11777056866150945,-0.23912473092655673,-0.07525669514850432
1895,17_Technology,0.5897017118613636,0.29063527606818185,-0.299066444375,-1.470238962426301
1895,18_Foreign Trade,-0.24407001071568987,-0.4185402093504599,-0.1744701988713929,-0.555324732691124
1895,19_International Affairs,-0.40420089771092793,-0.12914204712560218,0.2750588504423445,0.1273560347012978
1895,1_Macroeconomics,-0.13034494659538332,-0.45643877246520986,-0.32609382584575825,0.2814833227476735
1895,20_Government Operations,0.17309441594492345,0.2425424827230947,0.0694480666948989,0.39453625322643315
1895,21_Public Lands,0.4523384131588796,-0.1754362033038976,-0.6277746166096145,-0.5741389125412896
1895,2_Civil Rights,-0.1712515034136887,0.43979533865441467,0.6110468400793982,-0.21993082461599797
1895,3_Health,0.5741140228959409,0.43044827424575643,-0.14366574838505536,-0.08854190885278265
1895,4_Agriculture,0.3095475085116248,0.06710393159193863,-0.24244357613605302,0.5391325393437109
1895,5_Labor,0.4883018123724553,0.08564889892793104,-0.40265291321765684,0.8761634794698758
1895,6_Education,0.6209924191302799,0.1069307062120865,-0.5140617132082698,-0.32022646492337314
1895,7_Environment,0.6100091841734375,0.009552070722656245,-0.6004571049796875,-0.29309436547530476
1895,8_Energy,0.3516063507380397,-0.08895031569503721,-0.44055666786526054,-0.2954513596552024
1895,99_Others,-0.9387255912628795,-0.1257103238011487,0.8130152674055867,-0.4894816424453519
1895,9_Immigration,-0.02615047421336207,0.03933509514547414,0.06548556898922414,-0.4088729142629669
1897,10_Transportation,0.0809927140466953,-0.4675066552141297,-0.5484993688934998,-1.6353672613285257
1897,12_Law and Crime,0.2640170106509161,0.6774494852543282,0.4134324744505751,-0.59424688234462
1897,13_Social Welfare,-0.0058247236196261685,-0.46565089608411214,-0.4598261758691589,-0.4889502014993264
1897,14_Housing,-0.22604738738062286,-1.0209822648349482,-0.7949348744878894,-1.386179238704662
1897,15_Domestic Commerce,-0.0931061819625689,-0.2172154885882933,-0.12410930565955752,-1.1045792144733555
1897,16_Defense,0.3541553672077605,0.11984319878974418,-0.23431216821253917,-0.09556232709144315
1897,17_Technology,0.5339056703532935,0.3438727904011976,-0.1900328839760479,-1.6457425532033247
1897,18_Foreign Trade,-0.1869609548645752,-0.3562895668613367,-0.16932861164194077,-0.30867469703426104
1897,19_International Affairs,-0.4090288357314633,-0.18293921583366876,0.22608961853174003,0.10487994095132717
1897,1_Macroeconomics,-0.2627368496321858,-0.5259677936623645,-0.26323094492778887,-0.28770315903851196
1897,20_Government Operations,0.11872402673761225,0.24528682762799792,0.12656280105649786,-0.14058843853968736
1897,21_Public Lands,0.32370392251228586,-0.23013626204688592,-0.5538401847821547,-1.1865286295239568
1897,2_Civil Rights,-0.24530823645016137,0.3797692740042161,0.6250775107015856,-0.6322993685275926
1897,3_Health,0.4380159763568506,0.26124271500103635,-0.17677326180592193,-0.47261750845131023
1897,4_Agriculture,0.008655492464622156,-0.27392952591460545,-0.28258501701176025,-1.1156116062866501
1897,5_Labor,0.33303958094292807,-0.14396145826735318,-0.4770010388276261,0.18973329693692223
1897,6_Education,0.6631580831902543,0.23784516041168008,-0.425312918486017,-0.11840840789113592
1897,7_Environment,0.3476783294871187,-0.09763735628745764,-0.44531568339355926,-1.0753860735453367
1897,8_Energy,0.3714777421849795,-0.18940878032695474,-0.5608865240156378,-0.2258478240797228
1897,99_Others,-0.9736304676036682,-0.12996623801860877,0.8436642296758345,-0.8286972833790281
1897,9_Immigration,-0.02926954942911263,-0.11396947065529009,-0.08469991816518771,-0.42159484612490256
1899,10_Transportation,0.21867516772921874,-0.4692272190771094,-0.6879023859368749,-1.0632008410809746
1899,12_Law and Crime,0.26585465911285594,0.6298653919028601,0.36401073296996966,-0.5852505025705365
1899,13_Social Welfare,-0.10441090837113402,-0.40057710015463915,-0.2961661907474227,-0.8402750938712246
1899,14_Housing,-0.12264626950282485,-0.8093742989887005,-0.6867280283322035,-1.0923087119768053
1899,15_Domestic Commerce,-0.129017387612256,-0.3116512537543726,-0.1826338656170469,-1.2485739417680914
1899,16_Defense,0.3780827107753989,0.10719159035235182,-0.2708911203884852,0.08176316601815127
1899,17_Technology,0.4932691204325,0.17738687393500002,-0.31588224234,-1.773562739638191
1899,18_Foreign Trade,-0.4039461303084719,-0.6800392621842212,-0.2760931322061662,-1.2458185608686543
1899,19_International Affairs,-0.40085366860352745,-0.3208131302172676,0.08004053707461925,0.1429388021064645
1899,1_Macroeconomics,-0.19212150541349135,-0.6456236324878104,-0.4535021258122875,0.01589017570482319
1899,20_Government Operations,0.12102488052359286,0.1962533570854201,0.07522847665530308,-0.11794295648644826
1899,21_Public Lands,0.25212750998486727,-0.28243343180201436,-0.5345609416499822,-1.527282176958796
1899,2_Civil Rights,-0.3542151722895212,0.24255509256068794,0.5967702642436865,-1.2387235613397758
1899,3_Health,0.40915870242133073,0.14297886555499023,-0.2661798371127202,-0.5540542011255167
1899,4_Agriculture,0.1135127291421376,-0.19664722153206388,-0.3101599533544226,-0.5389532396120377
1899,5_Labor,0.4120940625756445,-0.14494269703039106,-0.5570367595714272,0.5392412342991671
1899,6_Education,0.4876503042806874,0.06541829166219312,-0.422232013102946,-0.958443534177578
1899,7_Environment,0.25031919691045046,-0.10441431489189189,-0.3547335083963964,-1.3657188375303069
1899,8_Energy,0.2983479486962025,-0.31692854557151895,-0.615276492050633,-0.48199959867059805
1899,99_Others,-1.0348206878237927,-0.17335672755290207,0.8614639601679673,-1.4233614663484058
1899,9_Immigration,-0.12877177673681917,-0.18750112516801742,-0.05872934889542484,-0.8274396778003934
1901,10_Transportation,0.158682715430215,-0.47246973169702494,-0.6311524468655744,-1.3125112343496996
1901,12_Law and Crime,0.2125601148396627,0.739712698826097,0.5271525836083346,-0.8461589244469533
1901,13_Social Welfare,-0.2720272556211538,-0.5299431993269231,-0.25791593992307693,-1.4375980890334168
1901,14_Housing,-0.11779716380511113,-0.8433110964499999,-0.7255139335722223,-1.0785273402199709
1901,15_Domestic Commerce,-0.08870972980871542,-0.1785707333875845,-0.08986100382692071,-1.08695056855336
1901,16_Defense,0.2791133256648802,0.13651754221204732,-0.14259578377662213,-0.6516987399333337
1901,17_Technology,0.4764020334583916,0.10965476819475524,-0.3667472611328671,-1.8266172978092436
1901,18_Foreign Trade,-0.3655697059090051,-0.5599521139884219,-0.1943824077063465,-1.080073456078472
1901,19_International Affairs,-0.27557332096776077,-0.14508397558190647,0.13048934562858933,0.7261718151471229
1901,1_Macroeconomics,-0.2358880388021239,-0.4509753728897124,-0.2150873327626106,-0.17227328888808693
1901,20_Government Operations,0.18394749445803263,0.2970309121607362,0.1130834174700042,0.5013545118174547
1901,21_Public Lands,0.3235151993999959,-0.26769649711032484,-0.5912116965522354,-1.187427082907201
1901,2_Civil Rights,-0.29848022741054403,0.34470895861944706,0.6431891860103859,-0.9283758438214025
1901,3_Health,0.4737711775150995,0.3131847388077487,-0.16058643857064678,-0.3717145148166728
1901,4_Agriculture,0.22398039360784014,0.027129411360138352,-0.196850983030073,0.068559460317912
1901,5_Labor,0.3770330703923517,-0.13103221934616602,-0.5080652875508683,0.3842330069757822
1901,6_Education,0.5303234425213817,0.2901448698918182,-0.24017857055454545,-0.7541965469854538
1901,7_Environment,0.6819815444648148,0.13631452329629629,-0.5456670265123457,-0.07846699831524319
1901,8_Energy,0.18825999735935484,-0.22805687825258067,-0.416316875566129,-0.8676047364771899
1901,99_Others,-0.993035186873626,-0.11409468894060397,0.8789404979391604,-1.017277933831149
1901,9_Immigration,-0.18355987712252464,-0.11394217925611459,0.0696176973431513,-1.0509067094487832
1903,10_Transportation,0.18030082110834064,-0.4372322986904277,-0.6175331197078272,-1.2226729593367631
1903,12_Law and Crime,0.3433533517508884,0.7893981924236491,0.44604484108002174,-0.20584841049100885
1903,13_Social Welfare,-0.1051854207775862,-0.28572288294827586,-0.18053746563793105,-0.8430351711429372
1903,14_Housing,-0.08066336152457627,-0.8062801917398305,-0.7256168268495762,-0.9729914402262633
1903,15_Domestic Commerce,-0.04500784567395244,-0.22783386153812005,-0.18282601623037942,-0.9117172180042908
1903,16_Defense,0.4074604267136463,0.14857502449944182,-0.2588854025162936,0.29948135736092174
1903,17_Technology,0.5410898390675001,0.30047335060624997,-0.24061648771250002,-1.6231451184747545
1903,18_Foreign Trade,-0.43735427531613874,-0.530281646705782,-0.09292737085950227,-1.3901060129122138
1903,19_International Affairs,-0.3969916690164137,-0.25955726652185157,0.13743440237424104,0.16091804384757757
1903,1_Macroeconomics,-0.18476249529281044,-0.6339191688263072,-0.44915667098856205,0.04752843290892828
1903,20_Government Operations,0.22690044024269165,0.32376476785971675,0.09686432811397605,0.9241063480388464
1903,21_Public Lands,0.323755232135632,-0.2746838404910617,-0.5984390727132859,-1.1862843600005848
1903,2_Civil Rights,-0.3090817033412654,0.359473001898417,0.6685547046790011,-0.9874078185469461
1903,3_Health,0.41812170245629393,0.3880497346166134,-0.03007197167412141,-0.5287601598062582
1903,4_Agriculture,0.24973096330777586,-0.12146645283547083,-0.3711974153819757,0.2101737344931329
1903,5_Labor,0.43694199726303856,-0.10068934309407719,-0.5376313422768422,0.6490964913439341
1903,6_Education,0.5746228135333333,0.013701044494444446,-0.5609217674815475,-0.5421659010867936
1903,7_Environment,0.5478913767319825,0.027583254438596497,-0.5203081294122807,-0.4783346634305246
1903,8_Energy,0.2963585197653615,-0.14092393427710845,-0.43728245275903616,-0.48896797266355296
1903,99_Others,-0.9604667598835589,-0.11089037116510674,0.8495763893696724,-0.7007685805885124
1903,9_Immigration,-0.0844308485673575,-0.1680269317849741,-0.08359608327331607,-0.6465840626429583
1905,10_Transportation,0.22480792263049712,-0.2540676055733189,-0.47887552766345176,-1.037714976148532
1905,12_Law and Crime,0.42240190461401106,0.79552694072949,0.3731250365490332,0.18114116715523032
1905,13_Social Welfare,0.1698206804107143,-0.2546160373982143,-0.42443671587500004,0.1369853981196061
1905,14_Housing,-0.20294445948474027,-0.9284362654772728,-0.725491804448052,-1.3205197010801033
1905,15_Domestic Commerce,-0.03006571835723091,-0.18544139923920352,-0.1553756799414505,-0.8518031185122487
1905,16_Defense,0.46604272237851074,0.1508708454510771,-0.3151718763996884,0.7336346279443736
1905,17_Technology,1.3437357513483872,1.0154985252419355,-0.32823722151612905,0.9015364883274299
1905,18_Foreign Trade,-0.37217909704431057,-0.49414742787640376,-0.12196833031257764,-1.1086189561729445
1905,19_International Affairs,-0.08448343288117192,-0.17514340756682928,-0.09065997483542534,1.6157760770571148
1905,1_Macroeconomics,-0.20178131465138355,-0.53683405039,-0.33505273582835343,-0.025639802403529456
1905,20_Government Operations,0.21201947764998139,0.30250789477777557,0.09048841699525152,0.7776448156366387
1905,21_Public Lands,0.26486557794408994,-0.31242310994686484,-0.577288688408196,-1.4666401065992558
1905,2_Civil Rights,-0.20562390245327153,0.3788326461901963,0.5844565493167121,-0.41132592890341474
